"","MisspecVec","HomoskedVec","SizeVec","LeverageVec","KVec","TypeSetting","JobName","Output"
"489",0,0,8300,0.1,1,"Linear","FTP_Linear_D0_G0_N8300_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N8300_R0.1_K1.csv"
"490",1,0,8300,0.1,1,"Linear","FTP_Linear_D1_G0_N8300_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N8300_R0.1_K1.csv"
"491",0,0.5,8300,0.1,1,"Linear","FTP_Linear_D0_G0.5_N8300_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N8300_R0.1_K1.csv"
"492",1,0.5,8300,0.1,1,"Linear","FTP_Linear_D1_G0.5_N8300_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N8300_R0.1_K1.csv"
"493",0,0,8450,0.1,1,"Linear","FTP_Linear_D0_G0_N8450_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N8450_R0.1_K1.csv"
"494",1,0,8450,0.1,1,"Linear","FTP_Linear_D1_G0_N8450_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N8450_R0.1_K1.csv"
"495",0,0.5,8450,0.1,1,"Linear","FTP_Linear_D0_G0.5_N8450_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N8450_R0.1_K1.csv"
"496",1,0.5,8450,0.1,1,"Linear","FTP_Linear_D1_G0.5_N8450_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N8450_R0.1_K1.csv"
"497",0,0,8600,0.1,1,"Linear","FTP_Linear_D0_G0_N8600_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N8600_R0.1_K1.csv"
"498",1,0,8600,0.1,1,"Linear","FTP_Linear_D1_G0_N8600_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N8600_R0.1_K1.csv"
"499",0,0.5,8600,0.1,1,"Linear","FTP_Linear_D0_G0.5_N8600_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N8600_R0.1_K1.csv"
"500",1,0.5,8600,0.1,1,"Linear","FTP_Linear_D1_G0.5_N8600_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N8600_R0.1_K1.csv"
"501",0,0,8750,0.1,1,"Linear","FTP_Linear_D0_G0_N8750_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N8750_R0.1_K1.csv"
"502",1,0,8750,0.1,1,"Linear","FTP_Linear_D1_G0_N8750_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N8750_R0.1_K1.csv"
"503",0,0.5,8750,0.1,1,"Linear","FTP_Linear_D0_G0.5_N8750_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N8750_R0.1_K1.csv"
"504",1,0.5,8750,0.1,1,"Linear","FTP_Linear_D1_G0.5_N8750_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N8750_R0.1_K1.csv"
"505",0,0,8900,0.1,1,"Linear","FTP_Linear_D0_G0_N8900_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N8900_R0.1_K1.csv"
"506",1,0,8900,0.1,1,"Linear","FTP_Linear_D1_G0_N8900_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N8900_R0.1_K1.csv"
"507",0,0.5,8900,0.1,1,"Linear","FTP_Linear_D0_G0.5_N8900_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N8900_R0.1_K1.csv"
"508",1,0.5,8900,0.1,1,"Linear","FTP_Linear_D1_G0.5_N8900_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N8900_R0.1_K1.csv"
"509",0,0,9050,0.1,1,"Linear","FTP_Linear_D0_G0_N9050_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N9050_R0.1_K1.csv"
"510",1,0,9050,0.1,1,"Linear","FTP_Linear_D1_G0_N9050_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N9050_R0.1_K1.csv"
"511",0,0.5,9050,0.1,1,"Linear","FTP_Linear_D0_G0.5_N9050_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N9050_R0.1_K1.csv"
"512",1,0.5,9050,0.1,1,"Linear","FTP_Linear_D1_G0.5_N9050_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N9050_R0.1_K1.csv"
"513",0,0,9200,0.1,1,"Linear","FTP_Linear_D0_G0_N9200_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N9200_R0.1_K1.csv"
"514",1,0,9200,0.1,1,"Linear","FTP_Linear_D1_G0_N9200_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N9200_R0.1_K1.csv"
"515",0,0.5,9200,0.1,1,"Linear","FTP_Linear_D0_G0.5_N9200_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N9200_R0.1_K1.csv"
"516",1,0.5,9200,0.1,1,"Linear","FTP_Linear_D1_G0.5_N9200_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N9200_R0.1_K1.csv"
"517",0,0,9350,0.1,1,"Linear","FTP_Linear_D0_G0_N9350_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N9350_R0.1_K1.csv"
"518",1,0,9350,0.1,1,"Linear","FTP_Linear_D1_G0_N9350_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N9350_R0.1_K1.csv"
"519",0,0.5,9350,0.1,1,"Linear","FTP_Linear_D0_G0.5_N9350_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N9350_R0.1_K1.csv"
"520",1,0.5,9350,0.1,1,"Linear","FTP_Linear_D1_G0.5_N9350_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N9350_R0.1_K1.csv"
"521",0,0,9500,0.1,1,"Linear","FTP_Linear_D0_G0_N9500_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N9500_R0.1_K1.csv"
"522",1,0,9500,0.1,1,"Linear","FTP_Linear_D1_G0_N9500_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N9500_R0.1_K1.csv"
"523",0,0.5,9500,0.1,1,"Linear","FTP_Linear_D0_G0.5_N9500_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N9500_R0.1_K1.csv"
"524",1,0.5,9500,0.1,1,"Linear","FTP_Linear_D1_G0.5_N9500_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N9500_R0.1_K1.csv"
"525",0,0,9650,0.1,1,"Linear","FTP_Linear_D0_G0_N9650_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N9650_R0.1_K1.csv"
"526",1,0,9650,0.1,1,"Linear","FTP_Linear_D1_G0_N9650_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N9650_R0.1_K1.csv"
"527",0,0.5,9650,0.1,1,"Linear","FTP_Linear_D0_G0.5_N9650_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N9650_R0.1_K1.csv"
"528",1,0.5,9650,0.1,1,"Linear","FTP_Linear_D1_G0.5_N9650_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N9650_R0.1_K1.csv"
"529",0,0,9800,0.1,1,"Linear","FTP_Linear_D0_G0_N9800_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N9800_R0.1_K1.csv"
"530",1,0,9800,0.1,1,"Linear","FTP_Linear_D1_G0_N9800_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N9800_R0.1_K1.csv"
"531",0,0.5,9800,0.1,1,"Linear","FTP_Linear_D0_G0.5_N9800_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N9800_R0.1_K1.csv"
"532",1,0.5,9800,0.1,1,"Linear","FTP_Linear_D1_G0.5_N9800_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N9800_R0.1_K1.csv"
"533",0,0,9950,0.1,1,"Linear","FTP_Linear_D0_G0_N9950_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N9950_R0.1_K1.csv"
"534",1,0,9950,0.1,1,"Linear","FTP_Linear_D1_G0_N9950_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N9950_R0.1_K1.csv"
"535",0,0.5,9950,0.1,1,"Linear","FTP_Linear_D0_G0.5_N9950_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N9950_R0.1_K1.csv"
"536",1,0.5,9950,0.1,1,"Linear","FTP_Linear_D1_G0.5_N9950_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N9950_R0.1_K1.csv"
"537",0,0,50,0,5,"Linear","FTP_Linear_D0_G0_N50_R0_K5","data/Linear/EstimatedThetaPop/D0_G0_N50_R0_K5.csv"
"538",1,0,50,0,5,"Linear","FTP_Linear_D1_G0_N50_R0_K5","data/Linear/EstimatedThetaPop/D1_G0_N50_R0_K5.csv"
"539",0,0.5,50,0,5,"Linear","FTP_Linear_D0_G0.5_N50_R0_K5","data/Linear/EstimatedThetaPop/D0_G0.5_N50_R0_K5.csv"
"540",1,0.5,50,0,5,"Linear","FTP_Linear_D1_G0.5_N50_R0_K5","data/Linear/EstimatedThetaPop/D1_G0.5_N50_R0_K5.csv"
"541",0,0,200,0,5,"Linear","FTP_Linear_D0_G0_N200_R0_K5","data/Linear/EstimatedThetaPop/D0_G0_N200_R0_K5.csv"
"542",1,0,200,0,5,"Linear","FTP_Linear_D1_G0_N200_R0_K5","data/Linear/EstimatedThetaPop/D1_G0_N200_R0_K5.csv"
"543",0,0.5,200,0,5,"Linear","FTP_Linear_D0_G0.5_N200_R0_K5","data/Linear/EstimatedThetaPop/D0_G0.5_N200_R0_K5.csv"
"544",1,0.5,200,0,5,"Linear","FTP_Linear_D1_G0.5_N200_R0_K5","data/Linear/EstimatedThetaPop/D1_G0.5_N200_R0_K5.csv"
"545",0,0,350,0,5,"Linear","FTP_Linear_D0_G0_N350_R0_K5","data/Linear/EstimatedThetaPop/D0_G0_N350_R0_K5.csv"
"546",1,0,350,0,5,"Linear","FTP_Linear_D1_G0_N350_R0_K5","data/Linear/EstimatedThetaPop/D1_G0_N350_R0_K5.csv"
"547",0,0.5,350,0,5,"Linear","FTP_Linear_D0_G0.5_N350_R0_K5","data/Linear/EstimatedThetaPop/D0_G0.5_N350_R0_K5.csv"
"548",1,0.5,350,0,5,"Linear","FTP_Linear_D1_G0.5_N350_R0_K5","data/Linear/EstimatedThetaPop/D1_G0.5_N350_R0_K5.csv"
"549",0,0,500,0,5,"Linear","FTP_Linear_D0_G0_N500_R0_K5","data/Linear/EstimatedThetaPop/D0_G0_N500_R0_K5.csv"
"550",1,0,500,0,5,"Linear","FTP_Linear_D1_G0_N500_R0_K5","data/Linear/EstimatedThetaPop/D1_G0_N500_R0_K5.csv"
"551",0,0.5,500,0,5,"Linear","FTP_Linear_D0_G0.5_N500_R0_K5","data/Linear/EstimatedThetaPop/D0_G0.5_N500_R0_K5.csv"
"552",1,0.5,500,0,5,"Linear","FTP_Linear_D1_G0.5_N500_R0_K5","data/Linear/EstimatedThetaPop/D1_G0.5_N500_R0_K5.csv"
"553",0,0,650,0,5,"Linear","FTP_Linear_D0_G0_N650_R0_K5","data/Linear/EstimatedThetaPop/D0_G0_N650_R0_K5.csv"
"554",1,0,650,0,5,"Linear","FTP_Linear_D1_G0_N650_R0_K5","data/Linear/EstimatedThetaPop/D1_G0_N650_R0_K5.csv"
"555",0,0.5,650,0,5,"Linear","FTP_Linear_D0_G0.5_N650_R0_K5","data/Linear/EstimatedThetaPop/D0_G0.5_N650_R0_K5.csv"
"556",1,0.5,650,0,5,"Linear","FTP_Linear_D1_G0.5_N650_R0_K5","data/Linear/EstimatedThetaPop/D1_G0.5_N650_R0_K5.csv"
"557",0,0,800,0,5,"Linear","FTP_Linear_D0_G0_N800_R0_K5","data/Linear/EstimatedThetaPop/D0_G0_N800_R0_K5.csv"
"558",1,0,800,0,5,"Linear","FTP_Linear_D1_G0_N800_R0_K5","data/Linear/EstimatedThetaPop/D1_G0_N800_R0_K5.csv"
"559",0,0.5,800,0,5,"Linear","FTP_Linear_D0_G0.5_N800_R0_K5","data/Linear/EstimatedThetaPop/D0_G0.5_N800_R0_K5.csv"
"560",1,0.5,800,0,5,"Linear","FTP_Linear_D1_G0.5_N800_R0_K5","data/Linear/EstimatedThetaPop/D1_G0.5_N800_R0_K5.csv"
"561",0,0,950,0,5,"Linear","FTP_Linear_D0_G0_N950_R0_K5","data/Linear/EstimatedThetaPop/D0_G0_N950_R0_K5.csv"
"562",1,0,950,0,5,"Linear","FTP_Linear_D1_G0_N950_R0_K5","data/Linear/EstimatedThetaPop/D1_G0_N950_R0_K5.csv"
"563",0,0.5,950,0,5,"Linear","FTP_Linear_D0_G0.5_N950_R0_K5","data/Linear/EstimatedThetaPop/D0_G0.5_N950_R0_K5.csv"
"564",1,0.5,950,0,5,"Linear","FTP_Linear_D1_G0.5_N950_R0_K5","data/Linear/EstimatedThetaPop/D1_G0.5_N950_R0_K5.csv"
"565",0,0,1100,0,5,"Linear","FTP_Linear_D0_G0_N1100_R0_K5","data/Linear/EstimatedThetaPop/D0_G0_N1100_R0_K5.csv"
"566",1,0,1100,0,5,"Linear","FTP_Linear_D1_G0_N1100_R0_K5","data/Linear/EstimatedThetaPop/D1_G0_N1100_R0_K5.csv"
"567",0,0.5,1100,0,5,"Linear","FTP_Linear_D0_G0.5_N1100_R0_K5","data/Linear/EstimatedThetaPop/D0_G0.5_N1100_R0_K5.csv"
"568",1,0.5,1100,0,5,"Linear","FTP_Linear_D1_G0.5_N1100_R0_K5","data/Linear/EstimatedThetaPop/D1_G0.5_N1100_R0_K5.csv"
"569",0,0,1250,0,5,"Linear","FTP_Linear_D0_G0_N1250_R0_K5","data/Linear/EstimatedThetaPop/D0_G0_N1250_R0_K5.csv"
"570",1,0,1250,0,5,"Linear","FTP_Linear_D1_G0_N1250_R0_K5","data/Linear/EstimatedThetaPop/D1_G0_N1250_R0_K5.csv"
"571",0,0.5,1250,0,5,"Linear","FTP_Linear_D0_G0.5_N1250_R0_K5","data/Linear/EstimatedThetaPop/D0_G0.5_N1250_R0_K5.csv"
"572",1,0.5,1250,0,5,"Linear","FTP_Linear_D1_G0.5_N1250_R0_K5","data/Linear/EstimatedThetaPop/D1_G0.5_N1250_R0_K5.csv"
"573",0,0,1400,0,5,"Linear","FTP_Linear_D0_G0_N1400_R0_K5","data/Linear/EstimatedThetaPop/D0_G0_N1400_R0_K5.csv"
"574",1,0,1400,0,5,"Linear","FTP_Linear_D1_G0_N1400_R0_K5","data/Linear/EstimatedThetaPop/D1_G0_N1400_R0_K5.csv"
"575",0,0.5,1400,0,5,"Linear","FTP_Linear_D0_G0.5_N1400_R0_K5","data/Linear/EstimatedThetaPop/D0_G0.5_N1400_R0_K5.csv"
"576",1,0.5,1400,0,5,"Linear","FTP_Linear_D1_G0.5_N1400_R0_K5","data/Linear/EstimatedThetaPop/D1_G0.5_N1400_R0_K5.csv"
"577",0,0,1550,0,5,"Linear","FTP_Linear_D0_G0_N1550_R0_K5","data/Linear/EstimatedThetaPop/D0_G0_N1550_R0_K5.csv"
"578",1,0,1550,0,5,"Linear","FTP_Linear_D1_G0_N1550_R0_K5","data/Linear/EstimatedThetaPop/D1_G0_N1550_R0_K5.csv"
"579",0,0.5,1550,0,5,"Linear","FTP_Linear_D0_G0.5_N1550_R0_K5","data/Linear/EstimatedThetaPop/D0_G0.5_N1550_R0_K5.csv"
"580",1,0.5,1550,0,5,"Linear","FTP_Linear_D1_G0.5_N1550_R0_K5","data/Linear/EstimatedThetaPop/D1_G0.5_N1550_R0_K5.csv"
"581",0,0,1700,0,5,"Linear","FTP_Linear_D0_G0_N1700_R0_K5","data/Linear/EstimatedThetaPop/D0_G0_N1700_R0_K5.csv"
"582",1,0,1700,0,5,"Linear","FTP_Linear_D1_G0_N1700_R0_K5","data/Linear/EstimatedThetaPop/D1_G0_N1700_R0_K5.csv"
"583",0,0.5,1700,0,5,"Linear","FTP_Linear_D0_G0.5_N1700_R0_K5","data/Linear/EstimatedThetaPop/D0_G0.5_N1700_R0_K5.csv"
"584",1,0.5,1700,0,5,"Linear","FTP_Linear_D1_G0.5_N1700_R0_K5","data/Linear/EstimatedThetaPop/D1_G0.5_N1700_R0_K5.csv"
"585",0,0,1850,0,5,"Linear","FTP_Linear_D0_G0_N1850_R0_K5","data/Linear/EstimatedThetaPop/D0_G0_N1850_R0_K5.csv"
"586",1,0,1850,0,5,"Linear","FTP_Linear_D1_G0_N1850_R0_K5","data/Linear/EstimatedThetaPop/D1_G0_N1850_R0_K5.csv"
"587",0,0.5,1850,0,5,"Linear","FTP_Linear_D0_G0.5_N1850_R0_K5","data/Linear/EstimatedThetaPop/D0_G0.5_N1850_R0_K5.csv"
"588",1,0.5,1850,0,5,"Linear","FTP_Linear_D1_G0.5_N1850_R0_K5","data/Linear/EstimatedThetaPop/D1_G0.5_N1850_R0_K5.csv"
"589",0,0,2000,0,5,"Linear","FTP_Linear_D0_G0_N2000_R0_K5","data/Linear/EstimatedThetaPop/D0_G0_N2000_R0_K5.csv"
"590",1,0,2000,0,5,"Linear","FTP_Linear_D1_G0_N2000_R0_K5","data/Linear/EstimatedThetaPop/D1_G0_N2000_R0_K5.csv"
"591",0,0.5,2000,0,5,"Linear","FTP_Linear_D0_G0.5_N2000_R0_K5","data/Linear/EstimatedThetaPop/D0_G0.5_N2000_R0_K5.csv"
"592",1,0.5,2000,0,5,"Linear","FTP_Linear_D1_G0.5_N2000_R0_K5","data/Linear/EstimatedThetaPop/D1_G0.5_N2000_R0_K5.csv"
"593",0,0,2150,0,5,"Linear","FTP_Linear_D0_G0_N2150_R0_K5","data/Linear/EstimatedThetaPop/D0_G0_N2150_R0_K5.csv"
"594",1,0,2150,0,5,"Linear","FTP_Linear_D1_G0_N2150_R0_K5","data/Linear/EstimatedThetaPop/D1_G0_N2150_R0_K5.csv"
"595",0,0.5,2150,0,5,"Linear","FTP_Linear_D0_G0.5_N2150_R0_K5","data/Linear/EstimatedThetaPop/D0_G0.5_N2150_R0_K5.csv"
"596",1,0.5,2150,0,5,"Linear","FTP_Linear_D1_G0.5_N2150_R0_K5","data/Linear/EstimatedThetaPop/D1_G0.5_N2150_R0_K5.csv"
"597",0,0,2300,0,5,"Linear","FTP_Linear_D0_G0_N2300_R0_K5","data/Linear/EstimatedThetaPop/D0_G0_N2300_R0_K5.csv"
"598",1,0,2300,0,5,"Linear","FTP_Linear_D1_G0_N2300_R0_K5","data/Linear/EstimatedThetaPop/D1_G0_N2300_R0_K5.csv"
"599",0,0.5,2300,0,5,"Linear","FTP_Linear_D0_G0.5_N2300_R0_K5","data/Linear/EstimatedThetaPop/D0_G0.5_N2300_R0_K5.csv"
"600",1,0.5,2300,0,5,"Linear","FTP_Linear_D1_G0.5_N2300_R0_K5","data/Linear/EstimatedThetaPop/D1_G0.5_N2300_R0_K5.csv"
"601",0,0,2450,0,5,"Linear","FTP_Linear_D0_G0_N2450_R0_K5","data/Linear/EstimatedThetaPop/D0_G0_N2450_R0_K5.csv"
"602",1,0,2450,0,5,"Linear","FTP_Linear_D1_G0_N2450_R0_K5","data/Linear/EstimatedThetaPop/D1_G0_N2450_R0_K5.csv"
"603",0,0.5,2450,0,5,"Linear","FTP_Linear_D0_G0.5_N2450_R0_K5","data/Linear/EstimatedThetaPop/D0_G0.5_N2450_R0_K5.csv"
"604",1,0.5,2450,0,5,"Linear","FTP_Linear_D1_G0.5_N2450_R0_K5","data/Linear/EstimatedThetaPop/D1_G0.5_N2450_R0_K5.csv"
"605",0,0,2600,0,5,"Linear","FTP_Linear_D0_G0_N2600_R0_K5","data/Linear/EstimatedThetaPop/D0_G0_N2600_R0_K5.csv"
"606",1,0,2600,0,5,"Linear","FTP_Linear_D1_G0_N2600_R0_K5","data/Linear/EstimatedThetaPop/D1_G0_N2600_R0_K5.csv"
"607",0,0.5,2600,0,5,"Linear","FTP_Linear_D0_G0.5_N2600_R0_K5","data/Linear/EstimatedThetaPop/D0_G0.5_N2600_R0_K5.csv"
"608",1,0.5,2600,0,5,"Linear","FTP_Linear_D1_G0.5_N2600_R0_K5","data/Linear/EstimatedThetaPop/D1_G0.5_N2600_R0_K5.csv"
"609",0,0,2750,0,5,"Linear","FTP_Linear_D0_G0_N2750_R0_K5","data/Linear/EstimatedThetaPop/D0_G0_N2750_R0_K5.csv"
"610",1,0,2750,0,5,"Linear","FTP_Linear_D1_G0_N2750_R0_K5","data/Linear/EstimatedThetaPop/D1_G0_N2750_R0_K5.csv"
"611",0,0.5,2750,0,5,"Linear","FTP_Linear_D0_G0.5_N2750_R0_K5","data/Linear/EstimatedThetaPop/D0_G0.5_N2750_R0_K5.csv"
"612",1,0.5,2750,0,5,"Linear","FTP_Linear_D1_G0.5_N2750_R0_K5","data/Linear/EstimatedThetaPop/D1_G0.5_N2750_R0_K5.csv"
"613",0,0,2900,0,5,"Linear","FTP_Linear_D0_G0_N2900_R0_K5","data/Linear/EstimatedThetaPop/D0_G0_N2900_R0_K5.csv"
"614",1,0,2900,0,5,"Linear","FTP_Linear_D1_G0_N2900_R0_K5","data/Linear/EstimatedThetaPop/D1_G0_N2900_R0_K5.csv"
"615",0,0.5,2900,0,5,"Linear","FTP_Linear_D0_G0.5_N2900_R0_K5","data/Linear/EstimatedThetaPop/D0_G0.5_N2900_R0_K5.csv"
"616",1,0.5,2900,0,5,"Linear","FTP_Linear_D1_G0.5_N2900_R0_K5","data/Linear/EstimatedThetaPop/D1_G0.5_N2900_R0_K5.csv"
"617",0,0,3050,0,5,"Linear","FTP_Linear_D0_G0_N3050_R0_K5","data/Linear/EstimatedThetaPop/D0_G0_N3050_R0_K5.csv"
"618",1,0,3050,0,5,"Linear","FTP_Linear_D1_G0_N3050_R0_K5","data/Linear/EstimatedThetaPop/D1_G0_N3050_R0_K5.csv"
"619",0,0.5,3050,0,5,"Linear","FTP_Linear_D0_G0.5_N3050_R0_K5","data/Linear/EstimatedThetaPop/D0_G0.5_N3050_R0_K5.csv"
"620",1,0.5,3050,0,5,"Linear","FTP_Linear_D1_G0.5_N3050_R0_K5","data/Linear/EstimatedThetaPop/D1_G0.5_N3050_R0_K5.csv"
"621",0,0,3200,0,5,"Linear","FTP_Linear_D0_G0_N3200_R0_K5","data/Linear/EstimatedThetaPop/D0_G0_N3200_R0_K5.csv"
"622",1,0,3200,0,5,"Linear","FTP_Linear_D1_G0_N3200_R0_K5","data/Linear/EstimatedThetaPop/D1_G0_N3200_R0_K5.csv"
"623",0,0.5,3200,0,5,"Linear","FTP_Linear_D0_G0.5_N3200_R0_K5","data/Linear/EstimatedThetaPop/D0_G0.5_N3200_R0_K5.csv"
"624",1,0.5,3200,0,5,"Linear","FTP_Linear_D1_G0.5_N3200_R0_K5","data/Linear/EstimatedThetaPop/D1_G0.5_N3200_R0_K5.csv"
"625",0,0,3350,0,5,"Linear","FTP_Linear_D0_G0_N3350_R0_K5","data/Linear/EstimatedThetaPop/D0_G0_N3350_R0_K5.csv"
"626",1,0,3350,0,5,"Linear","FTP_Linear_D1_G0_N3350_R0_K5","data/Linear/EstimatedThetaPop/D1_G0_N3350_R0_K5.csv"
"627",0,0.5,3350,0,5,"Linear","FTP_Linear_D0_G0.5_N3350_R0_K5","data/Linear/EstimatedThetaPop/D0_G0.5_N3350_R0_K5.csv"
"628",1,0.5,3350,0,5,"Linear","FTP_Linear_D1_G0.5_N3350_R0_K5","data/Linear/EstimatedThetaPop/D1_G0.5_N3350_R0_K5.csv"
"629",0,0,3500,0,5,"Linear","FTP_Linear_D0_G0_N3500_R0_K5","data/Linear/EstimatedThetaPop/D0_G0_N3500_R0_K5.csv"
"630",1,0,3500,0,5,"Linear","FTP_Linear_D1_G0_N3500_R0_K5","data/Linear/EstimatedThetaPop/D1_G0_N3500_R0_K5.csv"
"631",0,0.5,3500,0,5,"Linear","FTP_Linear_D0_G0.5_N3500_R0_K5","data/Linear/EstimatedThetaPop/D0_G0.5_N3500_R0_K5.csv"
"632",1,0.5,3500,0,5,"Linear","FTP_Linear_D1_G0.5_N3500_R0_K5","data/Linear/EstimatedThetaPop/D1_G0.5_N3500_R0_K5.csv"
"633",0,0,3650,0,5,"Linear","FTP_Linear_D0_G0_N3650_R0_K5","data/Linear/EstimatedThetaPop/D0_G0_N3650_R0_K5.csv"
"634",1,0,3650,0,5,"Linear","FTP_Linear_D1_G0_N3650_R0_K5","data/Linear/EstimatedThetaPop/D1_G0_N3650_R0_K5.csv"
"635",0,0.5,3650,0,5,"Linear","FTP_Linear_D0_G0.5_N3650_R0_K5","data/Linear/EstimatedThetaPop/D0_G0.5_N3650_R0_K5.csv"
"636",1,0.5,3650,0,5,"Linear","FTP_Linear_D1_G0.5_N3650_R0_K5","data/Linear/EstimatedThetaPop/D1_G0.5_N3650_R0_K5.csv"
"637",0,0,3800,0,5,"Linear","FTP_Linear_D0_G0_N3800_R0_K5","data/Linear/EstimatedThetaPop/D0_G0_N3800_R0_K5.csv"
"638",1,0,3800,0,5,"Linear","FTP_Linear_D1_G0_N3800_R0_K5","data/Linear/EstimatedThetaPop/D1_G0_N3800_R0_K5.csv"
"639",0,0.5,3800,0,5,"Linear","FTP_Linear_D0_G0.5_N3800_R0_K5","data/Linear/EstimatedThetaPop/D0_G0.5_N3800_R0_K5.csv"
"640",1,0.5,3800,0,5,"Linear","FTP_Linear_D1_G0.5_N3800_R0_K5","data/Linear/EstimatedThetaPop/D1_G0.5_N3800_R0_K5.csv"
"641",0,0,3950,0,5,"Linear","FTP_Linear_D0_G0_N3950_R0_K5","data/Linear/EstimatedThetaPop/D0_G0_N3950_R0_K5.csv"
"642",1,0,3950,0,5,"Linear","FTP_Linear_D1_G0_N3950_R0_K5","data/Linear/EstimatedThetaPop/D1_G0_N3950_R0_K5.csv"
"643",0,0.5,3950,0,5,"Linear","FTP_Linear_D0_G0.5_N3950_R0_K5","data/Linear/EstimatedThetaPop/D0_G0.5_N3950_R0_K5.csv"
"644",1,0.5,3950,0,5,"Linear","FTP_Linear_D1_G0.5_N3950_R0_K5","data/Linear/EstimatedThetaPop/D1_G0.5_N3950_R0_K5.csv"
"645",0,0,4100,0,5,"Linear","FTP_Linear_D0_G0_N4100_R0_K5","data/Linear/EstimatedThetaPop/D0_G0_N4100_R0_K5.csv"
"646",1,0,4100,0,5,"Linear","FTP_Linear_D1_G0_N4100_R0_K5","data/Linear/EstimatedThetaPop/D1_G0_N4100_R0_K5.csv"
"647",0,0.5,4100,0,5,"Linear","FTP_Linear_D0_G0.5_N4100_R0_K5","data/Linear/EstimatedThetaPop/D0_G0.5_N4100_R0_K5.csv"
"648",1,0.5,4100,0,5,"Linear","FTP_Linear_D1_G0.5_N4100_R0_K5","data/Linear/EstimatedThetaPop/D1_G0.5_N4100_R0_K5.csv"
"649",0,0,4250,0,5,"Linear","FTP_Linear_D0_G0_N4250_R0_K5","data/Linear/EstimatedThetaPop/D0_G0_N4250_R0_K5.csv"
"650",1,0,4250,0,5,"Linear","FTP_Linear_D1_G0_N4250_R0_K5","data/Linear/EstimatedThetaPop/D1_G0_N4250_R0_K5.csv"
"651",0,0.5,4250,0,5,"Linear","FTP_Linear_D0_G0.5_N4250_R0_K5","data/Linear/EstimatedThetaPop/D0_G0.5_N4250_R0_K5.csv"
"652",1,0.5,4250,0,5,"Linear","FTP_Linear_D1_G0.5_N4250_R0_K5","data/Linear/EstimatedThetaPop/D1_G0.5_N4250_R0_K5.csv"
"653",0,0,4400,0,5,"Linear","FTP_Linear_D0_G0_N4400_R0_K5","data/Linear/EstimatedThetaPop/D0_G0_N4400_R0_K5.csv"
