"","MisspecVec","HomoskedVec","SizeVec","LeverageVec","KVec","TypeSetting","JobName","Output"
"1800",1,0.5,7100,0.1,5,"Linear","Sim_Linear_D1_G0.5_N7100_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N7100_R0.1_K5.rds"
"1801",0,0,7250,0.1,5,"Linear","Sim_Linear_D0_G0_N7250_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N7250_R0.1_K5.rds"
"1802",1,0,7250,0.1,5,"Linear","Sim_Linear_D1_G0_N7250_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N7250_R0.1_K5.rds"
"1803",0,0.5,7250,0.1,5,"Linear","Sim_Linear_D0_G0.5_N7250_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N7250_R0.1_K5.rds"
"1804",1,0.5,7250,0.1,5,"Linear","Sim_Linear_D1_G0.5_N7250_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N7250_R0.1_K5.rds"
"1805",0,0,7400,0.1,5,"Linear","Sim_Linear_D0_G0_N7400_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N7400_R0.1_K5.rds"
"1806",1,0,7400,0.1,5,"Linear","Sim_Linear_D1_G0_N7400_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N7400_R0.1_K5.rds"
"1807",0,0.5,7400,0.1,5,"Linear","Sim_Linear_D0_G0.5_N7400_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N7400_R0.1_K5.rds"
"1808",1,0.5,7400,0.1,5,"Linear","Sim_Linear_D1_G0.5_N7400_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N7400_R0.1_K5.rds"
"1809",0,0,7550,0.1,5,"Linear","Sim_Linear_D0_G0_N7550_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N7550_R0.1_K5.rds"
"1810",1,0,7550,0.1,5,"Linear","Sim_Linear_D1_G0_N7550_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N7550_R0.1_K5.rds"
"1811",0,0.5,7550,0.1,5,"Linear","Sim_Linear_D0_G0.5_N7550_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N7550_R0.1_K5.rds"
"1812",1,0.5,7550,0.1,5,"Linear","Sim_Linear_D1_G0.5_N7550_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N7550_R0.1_K5.rds"
"1813",0,0,7700,0.1,5,"Linear","Sim_Linear_D0_G0_N7700_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N7700_R0.1_K5.rds"
"1814",1,0,7700,0.1,5,"Linear","Sim_Linear_D1_G0_N7700_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N7700_R0.1_K5.rds"
"1815",0,0.5,7700,0.1,5,"Linear","Sim_Linear_D0_G0.5_N7700_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N7700_R0.1_K5.rds"
"1816",1,0.5,7700,0.1,5,"Linear","Sim_Linear_D1_G0.5_N7700_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N7700_R0.1_K5.rds"
"1817",0,0,7850,0.1,5,"Linear","Sim_Linear_D0_G0_N7850_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N7850_R0.1_K5.rds"
"1818",1,0,7850,0.1,5,"Linear","Sim_Linear_D1_G0_N7850_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N7850_R0.1_K5.rds"
"1819",0,0.5,7850,0.1,5,"Linear","Sim_Linear_D0_G0.5_N7850_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N7850_R0.1_K5.rds"
"1820",1,0.5,7850,0.1,5,"Linear","Sim_Linear_D1_G0.5_N7850_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N7850_R0.1_K5.rds"
"1821",0,0,8000,0.1,5,"Linear","Sim_Linear_D0_G0_N8000_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N8000_R0.1_K5.rds"
"1822",1,0,8000,0.1,5,"Linear","Sim_Linear_D1_G0_N8000_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N8000_R0.1_K5.rds"
"1823",0,0.5,8000,0.1,5,"Linear","Sim_Linear_D0_G0.5_N8000_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N8000_R0.1_K5.rds"
"1824",1,0.5,8000,0.1,5,"Linear","Sim_Linear_D1_G0.5_N8000_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N8000_R0.1_K5.rds"
"1825",0,0,8150,0.1,5,"Linear","Sim_Linear_D0_G0_N8150_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N8150_R0.1_K5.rds"
"1826",1,0,8150,0.1,5,"Linear","Sim_Linear_D1_G0_N8150_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N8150_R0.1_K5.rds"
"1827",0,0.5,8150,0.1,5,"Linear","Sim_Linear_D0_G0.5_N8150_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N8150_R0.1_K5.rds"
"1828",1,0.5,8150,0.1,5,"Linear","Sim_Linear_D1_G0.5_N8150_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N8150_R0.1_K5.rds"
"1829",0,0,8300,0.1,5,"Linear","Sim_Linear_D0_G0_N8300_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N8300_R0.1_K5.rds"
"1830",1,0,8300,0.1,5,"Linear","Sim_Linear_D1_G0_N8300_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N8300_R0.1_K5.rds"
"1831",0,0.5,8300,0.1,5,"Linear","Sim_Linear_D0_G0.5_N8300_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N8300_R0.1_K5.rds"
"1832",1,0.5,8300,0.1,5,"Linear","Sim_Linear_D1_G0.5_N8300_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N8300_R0.1_K5.rds"
"1833",0,0,8450,0.1,5,"Linear","Sim_Linear_D0_G0_N8450_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N8450_R0.1_K5.rds"
"1834",1,0,8450,0.1,5,"Linear","Sim_Linear_D1_G0_N8450_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N8450_R0.1_K5.rds"
"1835",0,0.5,8450,0.1,5,"Linear","Sim_Linear_D0_G0.5_N8450_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N8450_R0.1_K5.rds"
"1836",1,0.5,8450,0.1,5,"Linear","Sim_Linear_D1_G0.5_N8450_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N8450_R0.1_K5.rds"
"1837",0,0,8600,0.1,5,"Linear","Sim_Linear_D0_G0_N8600_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N8600_R0.1_K5.rds"
"1838",1,0,8600,0.1,5,"Linear","Sim_Linear_D1_G0_N8600_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N8600_R0.1_K5.rds"
"1839",0,0.5,8600,0.1,5,"Linear","Sim_Linear_D0_G0.5_N8600_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N8600_R0.1_K5.rds"
"1840",1,0.5,8600,0.1,5,"Linear","Sim_Linear_D1_G0.5_N8600_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N8600_R0.1_K5.rds"
"1841",0,0,8750,0.1,5,"Linear","Sim_Linear_D0_G0_N8750_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N8750_R0.1_K5.rds"
"1842",1,0,8750,0.1,5,"Linear","Sim_Linear_D1_G0_N8750_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N8750_R0.1_K5.rds"
"1843",0,0.5,8750,0.1,5,"Linear","Sim_Linear_D0_G0.5_N8750_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N8750_R0.1_K5.rds"
"1844",1,0.5,8750,0.1,5,"Linear","Sim_Linear_D1_G0.5_N8750_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N8750_R0.1_K5.rds"
"1845",0,0,8900,0.1,5,"Linear","Sim_Linear_D0_G0_N8900_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N8900_R0.1_K5.rds"
"1846",1,0,8900,0.1,5,"Linear","Sim_Linear_D1_G0_N8900_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N8900_R0.1_K5.rds"
"1847",0,0.5,8900,0.1,5,"Linear","Sim_Linear_D0_G0.5_N8900_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N8900_R0.1_K5.rds"
"1848",1,0.5,8900,0.1,5,"Linear","Sim_Linear_D1_G0.5_N8900_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N8900_R0.1_K5.rds"
"1849",0,0,9050,0.1,5,"Linear","Sim_Linear_D0_G0_N9050_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N9050_R0.1_K5.rds"
"1850",1,0,9050,0.1,5,"Linear","Sim_Linear_D1_G0_N9050_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N9050_R0.1_K5.rds"
"1851",0,0.5,9050,0.1,5,"Linear","Sim_Linear_D0_G0.5_N9050_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N9050_R0.1_K5.rds"
"1852",1,0.5,9050,0.1,5,"Linear","Sim_Linear_D1_G0.5_N9050_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N9050_R0.1_K5.rds"
"1853",0,0,9200,0.1,5,"Linear","Sim_Linear_D0_G0_N9200_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N9200_R0.1_K5.rds"
"1854",1,0,9200,0.1,5,"Linear","Sim_Linear_D1_G0_N9200_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N9200_R0.1_K5.rds"
"1855",0,0.5,9200,0.1,5,"Linear","Sim_Linear_D0_G0.5_N9200_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N9200_R0.1_K5.rds"
"1856",1,0.5,9200,0.1,5,"Linear","Sim_Linear_D1_G0.5_N9200_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N9200_R0.1_K5.rds"
"1857",0,0,9350,0.1,5,"Linear","Sim_Linear_D0_G0_N9350_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N9350_R0.1_K5.rds"
"1858",1,0,9350,0.1,5,"Linear","Sim_Linear_D1_G0_N9350_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N9350_R0.1_K5.rds"
"1859",0,0.5,9350,0.1,5,"Linear","Sim_Linear_D0_G0.5_N9350_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N9350_R0.1_K5.rds"
"1860",1,0.5,9350,0.1,5,"Linear","Sim_Linear_D1_G0.5_N9350_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N9350_R0.1_K5.rds"
"1861",0,0,9500,0.1,5,"Linear","Sim_Linear_D0_G0_N9500_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N9500_R0.1_K5.rds"
"1862",1,0,9500,0.1,5,"Linear","Sim_Linear_D1_G0_N9500_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N9500_R0.1_K5.rds"
"1863",0,0.5,9500,0.1,5,"Linear","Sim_Linear_D0_G0.5_N9500_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N9500_R0.1_K5.rds"
"1864",1,0.5,9500,0.1,5,"Linear","Sim_Linear_D1_G0.5_N9500_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N9500_R0.1_K5.rds"
"1865",0,0,9650,0.1,5,"Linear","Sim_Linear_D0_G0_N9650_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N9650_R0.1_K5.rds"
"1866",1,0,9650,0.1,5,"Linear","Sim_Linear_D1_G0_N9650_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N9650_R0.1_K5.rds"
"1867",0,0.5,9650,0.1,5,"Linear","Sim_Linear_D0_G0.5_N9650_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N9650_R0.1_K5.rds"
"1868",1,0.5,9650,0.1,5,"Linear","Sim_Linear_D1_G0.5_N9650_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N9650_R0.1_K5.rds"
"1869",0,0,9800,0.1,5,"Linear","Sim_Linear_D0_G0_N9800_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N9800_R0.1_K5.rds"
"1870",1,0,9800,0.1,5,"Linear","Sim_Linear_D1_G0_N9800_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N9800_R0.1_K5.rds"
"1871",0,0.5,9800,0.1,5,"Linear","Sim_Linear_D0_G0.5_N9800_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N9800_R0.1_K5.rds"
"1872",1,0.5,9800,0.1,5,"Linear","Sim_Linear_D1_G0.5_N9800_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N9800_R0.1_K5.rds"
"1873",0,0,9950,0.1,5,"Linear","Sim_Linear_D0_G0_N9950_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N9950_R0.1_K5.rds"
"1874",1,0,9950,0.1,5,"Linear","Sim_Linear_D1_G0_N9950_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N9950_R0.1_K5.rds"
"1875",0,0.5,9950,0.1,5,"Linear","Sim_Linear_D0_G0.5_N9950_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N9950_R0.1_K5.rds"
"1876",1,0.5,9950,0.1,5,"Linear","Sim_Linear_D1_G0.5_N9950_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N9950_R0.1_K5.rds"
"1877",0,0,10100,0.1,5,"Linear","Sim_Linear_D0_G0_N10100_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N10100_R0.1_K5.rds"
"1878",1,0,10100,0.1,5,"Linear","Sim_Linear_D1_G0_N10100_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N10100_R0.1_K5.rds"
"1879",0,0.5,10100,0.1,5,"Linear","Sim_Linear_D0_G0.5_N10100_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N10100_R0.1_K5.rds"
"1880",1,0.5,10100,0.1,5,"Linear","Sim_Linear_D1_G0.5_N10100_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N10100_R0.1_K5.rds"
"1881",0,0,10250,0.1,5,"Linear","Sim_Linear_D0_G0_N10250_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N10250_R0.1_K5.rds"
"1882",1,0,10250,0.1,5,"Linear","Sim_Linear_D1_G0_N10250_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N10250_R0.1_K5.rds"
"1883",0,0.5,10250,0.1,5,"Linear","Sim_Linear_D0_G0.5_N10250_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N10250_R0.1_K5.rds"
"1884",1,0.5,10250,0.1,5,"Linear","Sim_Linear_D1_G0.5_N10250_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N10250_R0.1_K5.rds"
"1885",0,0,10400,0.1,5,"Linear","Sim_Linear_D0_G0_N10400_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N10400_R0.1_K5.rds"
"1886",1,0,10400,0.1,5,"Linear","Sim_Linear_D1_G0_N10400_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N10400_R0.1_K5.rds"
"1887",0,0.5,10400,0.1,5,"Linear","Sim_Linear_D0_G0.5_N10400_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N10400_R0.1_K5.rds"
"1888",1,0.5,10400,0.1,5,"Linear","Sim_Linear_D1_G0.5_N10400_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N10400_R0.1_K5.rds"
"1889",0,0,10550,0.1,5,"Linear","Sim_Linear_D0_G0_N10550_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N10550_R0.1_K5.rds"
"1890",1,0,10550,0.1,5,"Linear","Sim_Linear_D1_G0_N10550_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N10550_R0.1_K5.rds"
"1891",0,0.5,10550,0.1,5,"Linear","Sim_Linear_D0_G0.5_N10550_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N10550_R0.1_K5.rds"
"1892",1,0.5,10550,0.1,5,"Linear","Sim_Linear_D1_G0.5_N10550_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N10550_R0.1_K5.rds"
"1893",0,0,10700,0.1,5,"Linear","Sim_Linear_D0_G0_N10700_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N10700_R0.1_K5.rds"
"1894",1,0,10700,0.1,5,"Linear","Sim_Linear_D1_G0_N10700_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N10700_R0.1_K5.rds"
"1895",0,0.5,10700,0.1,5,"Linear","Sim_Linear_D0_G0.5_N10700_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N10700_R0.1_K5.rds"
"1896",1,0.5,10700,0.1,5,"Linear","Sim_Linear_D1_G0.5_N10700_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N10700_R0.1_K5.rds"
"1897",0,0,10850,0.1,5,"Linear","Sim_Linear_D0_G0_N10850_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N10850_R0.1_K5.rds"
"1898",1,0,10850,0.1,5,"Linear","Sim_Linear_D1_G0_N10850_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N10850_R0.1_K5.rds"
"1899",0,0.5,10850,0.1,5,"Linear","Sim_Linear_D0_G0.5_N10850_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N10850_R0.1_K5.rds"
"1900",1,0.5,10850,0.1,5,"Linear","Sim_Linear_D1_G0.5_N10850_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N10850_R0.1_K5.rds"
"1901",0,0,11000,0.1,5,"Linear","Sim_Linear_D0_G0_N11000_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N11000_R0.1_K5.rds"
"1902",1,0,11000,0.1,5,"Linear","Sim_Linear_D1_G0_N11000_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N11000_R0.1_K5.rds"
"1903",0,0.5,11000,0.1,5,"Linear","Sim_Linear_D0_G0.5_N11000_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N11000_R0.1_K5.rds"
"1904",1,0.5,11000,0.1,5,"Linear","Sim_Linear_D1_G0.5_N11000_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N11000_R0.1_K5.rds"
"1905",0,0,11150,0.1,5,"Linear","Sim_Linear_D0_G0_N11150_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N11150_R0.1_K5.rds"
"1906",1,0,11150,0.1,5,"Linear","Sim_Linear_D1_G0_N11150_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N11150_R0.1_K5.rds"
"1907",0,0.5,11150,0.1,5,"Linear","Sim_Linear_D0_G0.5_N11150_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N11150_R0.1_K5.rds"
"1908",1,0.5,11150,0.1,5,"Linear","Sim_Linear_D1_G0.5_N11150_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N11150_R0.1_K5.rds"
"1909",0,0,11300,0.1,5,"Linear","Sim_Linear_D0_G0_N11300_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N11300_R0.1_K5.rds"
"1910",1,0,11300,0.1,5,"Linear","Sim_Linear_D1_G0_N11300_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N11300_R0.1_K5.rds"
"1911",0,0.5,11300,0.1,5,"Linear","Sim_Linear_D0_G0.5_N11300_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N11300_R0.1_K5.rds"
"1912",1,0.5,11300,0.1,5,"Linear","Sim_Linear_D1_G0.5_N11300_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N11300_R0.1_K5.rds"
"1913",0,0,11450,0.1,5,"Linear","Sim_Linear_D0_G0_N11450_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N11450_R0.1_K5.rds"
"1914",1,0,11450,0.1,5,"Linear","Sim_Linear_D1_G0_N11450_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N11450_R0.1_K5.rds"
"1915",0,0.5,11450,0.1,5,"Linear","Sim_Linear_D0_G0.5_N11450_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N11450_R0.1_K5.rds"
"1916",1,0.5,11450,0.1,5,"Linear","Sim_Linear_D1_G0.5_N11450_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N11450_R0.1_K5.rds"
"1917",0,0,11600,0.1,5,"Linear","Sim_Linear_D0_G0_N11600_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N11600_R0.1_K5.rds"
"1918",1,0,11600,0.1,5,"Linear","Sim_Linear_D1_G0_N11600_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N11600_R0.1_K5.rds"
"1919",0,0.5,11600,0.1,5,"Linear","Sim_Linear_D0_G0.5_N11600_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N11600_R0.1_K5.rds"
"1920",1,0.5,11600,0.1,5,"Linear","Sim_Linear_D1_G0.5_N11600_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N11600_R0.1_K5.rds"
"1921",0,0,11750,0.1,5,"Linear","Sim_Linear_D0_G0_N11750_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N11750_R0.1_K5.rds"
"1922",1,0,11750,0.1,5,"Linear","Sim_Linear_D1_G0_N11750_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N11750_R0.1_K5.rds"
"1923",0,0.5,11750,0.1,5,"Linear","Sim_Linear_D0_G0.5_N11750_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N11750_R0.1_K5.rds"
"1924",1,0.5,11750,0.1,5,"Linear","Sim_Linear_D1_G0.5_N11750_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N11750_R0.1_K5.rds"
"1925",0,0,11900,0.1,5,"Linear","Sim_Linear_D0_G0_N11900_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N11900_R0.1_K5.rds"
"1926",1,0,11900,0.1,5,"Linear","Sim_Linear_D1_G0_N11900_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N11900_R0.1_K5.rds"
"1927",0,0.5,11900,0.1,5,"Linear","Sim_Linear_D0_G0.5_N11900_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N11900_R0.1_K5.rds"
"1928",1,0.5,11900,0.1,5,"Linear","Sim_Linear_D1_G0.5_N11900_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N11900_R0.1_K5.rds"
"1929",0,0,12050,0.1,5,"Linear","Sim_Linear_D0_G0_N12050_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N12050_R0.1_K5.rds"
"1930",1,0,12050,0.1,5,"Linear","Sim_Linear_D1_G0_N12050_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N12050_R0.1_K5.rds"
"1931",0,0.5,12050,0.1,5,"Linear","Sim_Linear_D0_G0.5_N12050_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N12050_R0.1_K5.rds"
"1932",1,0.5,12050,0.1,5,"Linear","Sim_Linear_D1_G0.5_N12050_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N12050_R0.1_K5.rds"
"1933",0,0,12200,0.1,5,"Linear","Sim_Linear_D0_G0_N12200_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N12200_R0.1_K5.rds"
"1934",1,0,12200,0.1,5,"Linear","Sim_Linear_D1_G0_N12200_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N12200_R0.1_K5.rds"
"1935",0,0.5,12200,0.1,5,"Linear","Sim_Linear_D0_G0.5_N12200_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N12200_R0.1_K5.rds"
"1936",1,0.5,12200,0.1,5,"Linear","Sim_Linear_D1_G0.5_N12200_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N12200_R0.1_K5.rds"
"1937",0,0,12350,0.1,5,"Linear","Sim_Linear_D0_G0_N12350_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N12350_R0.1_K5.rds"
"1938",1,0,12350,0.1,5,"Linear","Sim_Linear_D1_G0_N12350_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N12350_R0.1_K5.rds"
"1939",0,0.5,12350,0.1,5,"Linear","Sim_Linear_D0_G0.5_N12350_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N12350_R0.1_K5.rds"
"1940",1,0.5,12350,0.1,5,"Linear","Sim_Linear_D1_G0.5_N12350_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N12350_R0.1_K5.rds"
"1941",0,0,12500,0.1,5,"Linear","Sim_Linear_D0_G0_N12500_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N12500_R0.1_K5.rds"
"1942",1,0,12500,0.1,5,"Linear","Sim_Linear_D1_G0_N12500_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N12500_R0.1_K5.rds"
"1943",0,0.5,12500,0.1,5,"Linear","Sim_Linear_D0_G0.5_N12500_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N12500_R0.1_K5.rds"
"1944",1,0.5,12500,0.1,5,"Linear","Sim_Linear_D1_G0.5_N12500_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N12500_R0.1_K5.rds"
"1945",0,0,12650,0.1,5,"Linear","Sim_Linear_D0_G0_N12650_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N12650_R0.1_K5.rds"
"1946",1,0,12650,0.1,5,"Linear","Sim_Linear_D1_G0_N12650_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N12650_R0.1_K5.rds"
"1947",0,0.5,12650,0.1,5,"Linear","Sim_Linear_D0_G0.5_N12650_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N12650_R0.1_K5.rds"
"1948",1,0.5,12650,0.1,5,"Linear","Sim_Linear_D1_G0.5_N12650_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N12650_R0.1_K5.rds"
"1949",0,0,12800,0.1,5,"Linear","Sim_Linear_D0_G0_N12800_R0.1_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N12800_R0.1_K5.rds"
